FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106301140,CHAPMAN GLOBAL MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1015,Investor,General,Comparable,,714-633-0011,2601 CHAPMAN AVENUE,ORANGE,92869-3206,SUZANNE RICHARDS,CEO,HTTPS://CHAPMAN-GMC.COM/,KPC HEALTHCARE INC.,PAUL HOLDEN,MOSS ADAMS LLP,,05-0745,HSC30550H,,114,114,59,3895,3229,764,9270,0,1274,1261,17,34,19744,567,357,65,193,0,455,372,4,13,2026,47,12,28,0,27,0,5282,3931,788,0,9743,0,1531,345,146,0,4,0,47.5,47.5,9.7,4.9,0,0,0,1484,1398,843,2907,0,1061,4017,31,740,12481,7360,912,0,4132,0,3,141485,53031,648,871,0,0,206622939,164694710,0,41928229,301447,47420296,-5190620,0,0,0,0,-5190620,47897483,18079984,140645472,34378676,18885537,5021235,56711202,0,28846285,18206621,18896,595493,162663945,5510874,4808610,2600767,8947162,0,8060276,11331638,86152,2613515,43958994,32722127,19897239,6417861,58192096,-288577,0,28789023,15348690,2779231,0,242152,0,594868,0,0,0,0,6715943,3731720,1065556,7529080,0,8049320,14074983,0,761627,0,0,0,0,0,0,11545857,3752751,14026655,0,0,0,0,6441329,1691284,7440063,2522357,18134786,6967052,874944,1386555,8370152,6457258,537012,2210783,83572,414315,1983867,10906560,0,2253107,10196,0,0,13169863,7528981,0,2933675,2707207,13169863,0,34114717,-24604114,6166336,2670382,8998205,6745098,0,3178675,0,3178675,245000,0,0,256,113,482283,54657,536940,218,0,38081,119071,110412,45088,75968,54886,33933,0,2885,1959,210510,44649,89039,0,71101,18426,48558,0,236453,50612,101451,0,75726,19809,52889,0
106434051,CHILDREN'S HEALTHCARE ORGANIZATION OF NORTHERN CA - PEDIATRIC HOSPITAL,1/1/2018,12/31/2018,365,Audited,Excl. Ind. Audit Adj.,Santa Clara,7,431,Investor,Children,Comparable,,408-558-3640,3777 S BASCOM AVENUE,CAMPBELL,95008,JAKE MCCARTY,PRESIDENT/CEO,WWW.PEDISUBACUTE.COM,K.MCGUIRE & D. NICCUM,TOM KEYER,MUELLER PROST LC,,,,,31,31,30,0,0,7539,1568,0,0,579,0,0,9686,0,0,10,2,0,0,6,0,0,18,4,0,0,0,27,0,448,0,0,0,9238,0,1,0,0,0,17,0,85.6,85.6,538.1,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19036569,7667126,0,11369443,62385,9947681,1484147,0,0,21982,0,1462165,13275495,0,5761074,0,0,13850794,2820052,0,0,2365723,0,0,19036569,0,0,0,0,0,0,0,0,0,0,0,0,5350323,1076491,0,0,0,1240312,0,0,0,0,0,0,0,0,0,0,0,8500471,1743561,0,0,1125411,0,0,0,0,0,0,0,0,3853630,0,2201404,0,0,0,0,1020248,40058,1803776,1028565,5453251,1242094,0,11625,941811,516680,473189,547479,56106,0,705446,4588314,0,915860,0,0,2166156,7670330,5613081,0,0,2057249,7670330,73157,1817102,-93182,277219,1203911,1481130,565270,0,0,0,0,0,2739115,0,91,46,177050,13185,190235,8,0,15496,47963,26715,29496,39867,8767,8746,0,0,0,104845,0,33151,0,20034,0,19020,0,113076,0,35823,0,21183,0,20153,0
106010776,CHILDREN'S HOSPITAL AND RESEARCH CENTER AT OAKLAND,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,417,Non-Profit,Children,Comparable,,510-428-3000,747 52ND STREET,OAKLAND,94609-1809,MICHAEL ANDERSON,CEO,WWW.CHILDRENSHOSPITALOAKLAND.ORG,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,LAURA CHERRY,"TOYON ASSOCIATES, INC.",1,05-3301,HSC00611F,,190,136,123,130,0,25660,6748,0,613,11535,64,84,44834,27,0,5263,1375,0,126,2364,13,17,9185,178,0,0,12,0,0,42034,0,0,2800,0,0,8730,0,0,455,0,0,64.6,90.3,4.9,4.9,0,0,0,4167,0,60797,112033,0,1772,67177,2104,994,249044,46160,188784,0,19362,0,10,461289,364469,3230,5502,0,0,1421529447,894443718,0,527085729,11264955,611054245,-72703561,66740288,3032417,0,0,-8995690,318947116,189275320,913307011,2003509,0,435506047,134114223,0,12782516,221940033,1396383,1909753,809652464,7722226,0,151071440,232232997,0,6049975,205620411,6239749,2940185,611876983,7483559,0,337756188,306328306,-7454127,0,11769526,221568282,986069,0,8669702,0,7336213,0,0,0,0,2235918,0,254372265,61757196,0,6793723,201213378,0,713249,0,0,0,0,0,0,118857199,78909858,161292796,0,0,52190475,9551938,84926532,16713758,72170773,16440916,240068198,94753734,51522237,26868034,70209355,48584864,33825141,5986146,3497272,1589814,34149450,284668626,10440872,266892238,58081807,21550873,0,641634416,111108544,83030492,153033635,294461745,641634416,24385759,52459887,0,364114751,267205165,651144126,384251888,0,0,103055030,153570971,537336,5289225,0,2201,460,3872500,747012,4619512,768,95,387558,1299375,830053,18857,66180,666180,261877,300404,42016,0,797509,592269,900855,352386,762967,187700,240409,38405,938688,700995,1150533,417782,864926,218444,284453,43691
106304113,CHILDREN'S HOSPITAL AT MISSION,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1017,Non-Profit,Children,Comparable,,949-364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,KIMBERLY CRIPE,PRESIDENT/CEO,WWW.CHOC.ORG/CCMH,CHILDREN'S HOSPITAL AT MISSION,PAUL YUN,CHILDREN'S HOSPITAL OF ORANGE COUNTY,,05-3306,,HSP33306F,54,54,20,0,0,1800,1332,0,112,3787,0,67,7098,0,0,309,529,0,54,1105,0,36,2033,54,0,0,0,0,0,7098,0,0,0,0,0,2033,0,0,0,0,0,36,36,3.5,3.5,0,0,0,0,0,898,8144,0,495,11551,0,458,21546,15137,0,0,6860,0,9,16612,22135,205,448,0,0,216089743,152769562,0,63320181,357753,55400750,8277184,62338,0,0,0,8339522,83255313,40724631,92109799,0,0,33497310,23029824,0,2367047,69325248,0,920974,129140403,0,0,3634334,31115906,0,2294547,48493714,0,1410839,86949340,0,0,33574978,44286330,-884349,0,2632198,66527316,5165322,0,121831,0,1345936,0,0,0,0,0,0,3975192,10097100,0,1951322,47276436,0,20131,0,0,0,56338,0,0,13163253,8182076,11514200,0,0,0,0,9914981,2545049,8017115,2064076,9970896,3966325,934842,775105,155576,34870781,1197264,1532109,248061,0,1749791,29419111,0,7551564,31000,465411,5800679,43267765,7066008,9308411,0,26893346,43267765,11291355,24105677,-12479171,0,6827209,21893743,14342179,0,0,0,0,0,11207,2345076,95,42,184080,21955,206035,233,0,43827,34444,80325,0,0,16535,0,1443,7506,0,135716,0,28828,0,2492,0,17044,0,153059,0,31152,0,2967,0,18857,0
106190170,CHILDREN'S HOSPITAL LOS ANGELES,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,Children,Comparable,Teaching,323-660-2450,"4650 SUNSET BOULEVARD, MS 21",LOS ANGELES,90027,PAUL VIVIANO,CEO,WWW.CHLA.ORG,CHILDREN'S HOSPITAL LOS ANGELES,REA GALANG,CHILDREN'S HOSPITAL LOS ANGELES,1,05-3302,HSC30123F,ZZT40123F,495,374,317,252,0,69786,12277,0,4244,28423,5,118,115105,35,0,8180,4193,0,246,4457,5,86,17202,495,0,0,0,0,0,115105,0,0,0,0,0,17202,0,0,0,0,0,63.7,84.3,6.7,6.7,0,0,0,2454,0,123062,96928,0,77005,77520,332,4741,382042,29933,260451,0,85328,0,19,572293,437867,6388,9778,0,0,2807993512,1606694378,0,1201299134,143691157,1186815858,158174433,56479633,3391397,0,0,211262669,1153041646,183842100,1471109766,4906684,0,1209391803,163774579,0,76998247,596729527,120876,4437093,2056358809,3942460,0,303136972,187294782,0,42495650,202696782,104995,11963062,751634703,7647613,0,792175586,285725386,-48251361,0,50098624,462531340,2139330,0,972955,0,53654905,0,0,0,0,1084037,0,749470947,65924223,0,68194361,312293687,1163,4330716,0,-33552853,40811065,9299987,0,0,194661882,97749311,211348053,0,0,78322968,44429208,238383701,27220764,213758457,80941514,432794593,155792479,21527778,120308906,143910461,91734802,65429857,12143425,1070222,20037713,122065622,866198115,4917810,825706036,46410698,37411455,0,1780644114,296855121,29625813,463801311,990361869,1780644114,105644364,313092516,-120769596,1099566467,465476207,1604358743,778652707,0,0,465336311,465336311,1535000,0,0,5129,1563,9560528,1463946,11024474,772,222,1106962,3093372,2178702,53023,702548,1282072,245668,542581,316507,39093,2369318,1169750,1818258,1430680,1212311,461134,1087919,11158,2809707,1335484,2126964,1559328,1398261,527072,1254793,12865
106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1015,Non-Profit,Children,Comparable,,714-997-3000,1201 W. LA VETA AVE,ORANGE,92868,KIMBERLY CRIPE,PRESIDENT,WWW.CHOC.ORG,CHILDREN'S HOSPITAL OF ORANGE COUNTY,RICHARD CHEN,CHILDREN'S HOSPITAL OF ORANGE COUNTY,1,05-3304,HSC31404F,,334,321,180,219,0,33366,7415,0,701,23300,0,576,65577,30,0,4685,2741,0,119,4595,0,167,12337,316,18,0,0,0,0,64970,607,0,0,0,0,12265,72,0,0,0,0,53.8,56,5.3,5.3,0,0,0,194,0,41342,86306,0,1158,46559,2,1825,177386,91787,75562,0,7595,0,31,572111,645712,3963,7628,0,0,2305369720,1739364490,50207749,616212979,66848557,577212085,105849451,12893154,35790449,0,0,82952156,740669179,197753442,1366947099,4993071,0,751086878,162873459,0,17957697,545268575,0,13504628,1495684308,1670275,0,232960047,273629288,0,5343320,291378625,2301,4701556,809685412,4407289,0,878756483,349292393,-17151141,0,17853111,476128389,22883225,0,3461,0,7191280,0,50207749,0,0,2189917,0,109720914,136038319,0,5210951,352010716,0,11042162,0,-75000000,1010742,11653343,0,0,83743710,35851833,153253980,0,20261843,6443800,12828619,107413551,30362081,94390874,32661794,201344617,81238675,5505654,23710735,92701888,81198812,35837824,5723085,2476574,15863414,31610807,558583142,20736715,609713798,11077572,23457566,1216000,1224784793,162715960,104698541,377669279,579701013,1224784793,266261021,260055073,-141029862,672716064,292770020,1027979164,418265366,0,1479257,324217030,386923260,9253981,5892465,572652,2590,684,4931257,521942,5453199,628,90,546400,1821736,999215,20147,337410,871761,211124,57524,65940,0,1169313,580437,1076015,136917,820513,544605,601037,2420,1282226,645408,1192056,148521,903893,606089,672418,2588
106382715,CHINESE HOSPITAL,1/1/2018,12/31/2018,365,Audited,Excl. Ind. Audit Adj.,San Francisco,4,423,Non-Profit,General,Comparable,,415-982-2400,845 JACKSON STREET,SAN FRANCISCO,94133,JIAN ZHANG,CEO,WWW.CHINESEHOSPITAL-SF.ORG/,CHINESE HOSPITAL ASSOCIATION,DEREK WONG,"TOYON ASSOCIATES, INC.",,05-0407,HSC00407F,ZZR00407F,61,61,16,2607,1968,78,238,0,238,0,28,200,5357,578,437,17,53,0,53,0,6,44,1188,61,0,0,0,0,0,5357,0,0,0,0,0,1188,0,0,0,0,0,24.1,24.1,4.5,4.5,0,0,0,13688,19949,6640,6674,0,26196,0,751,5474,79372,6227,52420,0,20144,10952,2,41428,71951,301,1636,0,0,173756189,116304458,25205992,82657723,7791429,126219801,-35770649,18236231,1073903,0,0,-18608321,27903500,22320500,123532189,26484138,19846743,724130,2677372,0,2949688,0,210050,1519573,54411694,41796379,33836190,3545824,11692422,0,25750869,0,330664,2392147,119344495,45622933,52039393,2851431,7617391,0,0,1757348,0,4753750,0,540714,0,1121498,22209834,2996158,0,0,21763702,23147261,1362655,9560130,0,26563944,0,0,260031,0,-1336781,0,2302678,0,0,8818883,12470141,34801305,22648462,0,0,0,25721081,3843555,13198606,4717768,38047646,10334492,823667,3570844,19517609,35436674,7258100,1548644,269452,0,9412673,22758154,24909462,3787206,248266042,31116,0,299751980,53130670,0,63054885,183566425,299751980,2446868,57766871,-43722628,29926703,33473088,63653120,59865914,0,0,64367631,64524885,1470000,0,0,348,63,652403,85222,737625,120,0,53565,192233,104764,9690,17084,165306,69391,26614,0,13756,83693,112696,151523,0,180313,36161,72896,15121,97596,125680,170404,0,203519,40915,82396,17115
106361144,CHINO VALLEY MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1207,Investor,General,Comparable,,909-464-8600,5451 WALNUT AVENUE,CHINO,91710,TIMOTHY MORAN,CEO,WWW.CVMC.COM,VERITAS HEALTH SERVICES INCORPORATED,JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,,05-0586,HSC30586I,,112,63,45,2578,3339,2216,4364,6,2047,271,40,215,15076,764,1013,716,1655,1,860,97,15,114,5235,112,0,0,0,0,0,15076,0,0,0,0,0,5235,0,0,0,0,0,36.9,65.6,2.9,2.9,0,0,0,2385,3087,7834,2628,383,9890,12747,42,3738,42734,43336,0,0,4372,0,4,129270,33577,696,193,0,0,367260340,279125419,2434506,90569427,357502,83298302,7628627,32719,59880,0,0,7601466,50132024,89041803,228086513,41669202,44856547,29058055,61482154,287039,31568173,3960181,287038,3367763,216536152,9731664,12901532,21570984,6840723,1020166,32742179,54720538,1020165,10176237,150724188,35750268,47839733,38210719,49242014,0,1159205,38603556,53425074,12768665,0,1350850,0,775335,2434506,0,0,0,15650598,12352852,12374673,19080863,148000,25706796,5255645,0,0,0,0,0,0,0,0,12627529,6050807,16920164,0,0,0,1789702,11317331,3015648,18636503,12940618,29668078,11070860,1069486,2745137,6130551,10139806,3188076,4320394,1094877,5380877,8490160,54874202,0,45036643,1327088,0,0,101237933,9524060,0,51328995,40384878,101237933,2912409,77585398,-64689937,51636778,22125621,78587522,33550879,50000000,1540375,0,52378536,1049541,20457504,0,600,242,1153937,98134,1252071,294,44,43573,402145,393118,7902,99319,87824,80150,36134,3772,0,457836,114670,211790,37814,192141,73744,65942,0,497755,122617,227096,43339,206286,82617,72361,0
106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2017,9/30/2018,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,913,Non-Profit,Specialty,Comparable,,626-256-4673,1500 EAST DUARTE ROAD,DUARTE,91010,ROBERT W. STONE,CEO,WWW.CITYOFHOPE.ORG,CITY OF HOPE NATIONAL MEDICAL CENTER,GLENN BUNTING,MOSS ADAMS LLP,,05-0146,HSC30146F,ZZT30146F,217,217,200,21136,1350,10742,3931,0,552,34992,0,327,73030,2298,126,695,427,0,47,2974,0,28,6595,217,0,0,0,0,0,73030,0,0,0,0,0,6595,0,0,0,0,0,92.2,92.2,11.1,11.1,0,0,0,84014,3385,12308,11577,0,1400,88749,22,2265,203720,0,155858,0,47387,0,6,718627,378089,2553,7141,0,0,3850812632,2733899370,0,1116913262,44216032,1228413808,-67284514,104772898,31989203,0,0,5499181,646734109,201983841,3002094682,494011358,35898369,292495723,88156902,0,12368286,810455563,0,8322106,1741708307,857411007,43626113,134596149,111386567,0,14643160,915540959,313280,31587090,2109104325,959929780,56500808,303441602,141772284,0,0,19049082,1226433637,4075973,0,3508594,0,19187610,0,0,0,0,384053667,22585727,121531395,56726475,0,7447884,490412325,29306,34126483,0,0,42719494,60663625,0,0,91674276,39862076,430298909,0,0,76099235,3156604,229221410,54954918,254329929,48816451,323208364,141720216,52350113,89462697,284490401,107217812,89540204,4496993,915292,26026587,108985129,975373917,0,431220718,43500194,370834544,0,1820929373,207621713,0,892358626,720949034,1820929373,133204224,1079947945,-865370581,313366767,685212785,1113088946,681868228,0,25273175,830621160,905409626,13051000,24894374,24962079,3593,882,6435099,1038943,7474042,245,24,675626,2621288,1224031,37772,573595,969315,75490,257982,0,0,1081065,436247,1397888,568978,955005,597622,1398294,0,1308532,514209,1600818,680826,1077893,693095,1598669,0
106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2017,8/31/2018,365,Audited,Incl. Ind. Audit Adj.,Fresno,9,605,Non-Profit,General,Comparable,,559-324-4000,2755 HERNDON AVE,CLOVIS,93611,TIM A JOSLIN,CEO,WWW.COMMUNITYMEDICAL.ORG,COMMUNITY MEDICAL CENTERS,ANA MONTES,GOVERNMENT REIMBURSEMENT,,05-0492,HSC00492F,ZZR00492F,208,208,184,24182,7784,3100,13222,0,324,17832,115,199,66758,4089,1316,805,3433,0,96,5305,55,97,15196,208,0,0,0,0,0,66758,0,0,0,0,0,15196,0,0,0,0,0,87.9,87.9,4.4,4.4,47,8666,4449,43217,14667,6461,24546,0,2352,28942,873,1425,122483,64427,18373,0,36475,0,9,419580,900960,2921,10749,3085,1410,1521611858,1168985336,473091,353099613,3406781,326936001,29570393,71967,0,0,0,29642360,277547856,209617643,1034446359,318324756,101281948,35378859,158320536,0,6059794,239793931,1576487,2572163,863308474,147440904,48573230,14738482,121986981,0,22698442,281529997,7467372,13867976,658303384,373324453,127053795,30353124,254326676,0,0,18319259,332088114,30503518,0,3016397,0,0,127281,44461,0,301349,71525720,22176437,19334596,23916194,0,7442267,186020510,8065282,14618607,0,0,0,71967,0,0,47351187,27834502,116746432,0,0,0,0,43277728,3004620,64551405,24170127,111142551,24245009,14542198,3987841,67314750,50251705,19484060,1571606,2051242,9848244,22496795,184808709,0,410335897,30661006,8178148,0,633983760,36513574,0,323190489,274279697,633983760,6026,223451192,-171883615,430397344,113898409,560315543,149979646,0,0,327803387,328661489,5471000,130392121,0,1516,601,2738094,460171,3198265,2471,0,188574,462984,842581,2043,400580,281013,243621,272088,5891,38719,712003,306177,893964,0,603092,80405,142453,0,827955,356765,1060677,0,681306,89723,181839,0
106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2017,6/30/2018,365,Audited,Incl. Ind. Audit Adj.,Fresno,9,609,District,General,Comparable,Rural,559-936-6400,1191 PHELPS AVENUE,COALINGA,93210,WAYNE ALLEN,CEO,COALINGAMEDICALCENTER.COM,COALINGA HOSPITAL DISTRICT,JOSEPH LAPID/SANDRA EARLS,NATHAN CONSULTING GROUP,,05-0397,1184655052,ZZR00397F,123,123,65,790,24,22130,252,0,13,114,45,136,23504,48,9,79,42,0,5,32,2,4,221,24,0,0,0,99,0,465,0,0,0,23039,0,133,0,0,0,88,0,52.4,52.4,106.4,3.5,0,0,0,2869,431,1517,8416,0,1039,7268,104,1010,22654,7652,4039,0,11185,0,0,0,0,0,0,0,0,24584680,11273965,0,13310715,42942,22220293,-8866636,1595120,56807,0,0,-7328323,7495473,8278346,8810861,805936,130256,6736691,594317,0,62215,409836,20598,61653,8821502,1864508,418384,1523230,6454762,0,892113,4042899,52326,514956,15763178,1584237,255183,91794,5865175,-40707,0,520825,2363221,561313,0,72924,0,0,0,0,0,0,1020704,278949,8129210,968682,0,403416,1952463,0,557291,0,0,0,22953,1377930,0,5617569,3283167,4001505,0,0,0,0,4362069,1169004,1823059,1963920,7528357,2506112,1544202,3308332,1540848,2058219,1328236,319740,155510,854995,1075742,2353823,1996850,7046259,9445,1373761,0,12780138,5473259,0,11387041,-4080162,12780138,876053,3281586,-2419397,19967055,15394624,35801708,28755449,0,242623,11690000,11932623,545582,0,0,152,73,331202,23716,354918,10,0,15094,19929,14923,29472,81139,64066,62340,5591,25972,12676,132682,43175,38146,0,75942,23046,18211,0,142877,45106,40396,0,81877,24872,19790,0
106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2018,7/19/2018,19,Audited,Incl. Ind. Audit Adj.,Fresno,9,609,District,General,Comparable,Rural,559-936-6400,1191 PHELPS AVENUE,COALINGA,93210,WAYNE ALLEN,CEO,COALINGAMEDICALCENTER.COM,COALINGA HOSPITAL DISTRICT,JOSEPH LAPID/SANDRA EARLS,NATHAN CONSULTING GROUP,,05-0397,,ZZR00397F,123,123,3,0,0,56,0,0,0,0,0,0,56,0,0,11,0,0,0,0,0,0,11,24,0,0,0,99,0,0,0,0,0,56,0,0,0,0,0,11,0,2.4,2.4,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17170,3385,0,13785,5854,660520,-640881,124513,1000,0,0,-517368,17170,0,0,0,0,17170,0,0,0,0,0,0,17170,0,0,0,0,0,0,0,0,0,0,0,0,3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13785,0,0,0,0,0,0,0,0,0,1640,102000,0,82277,0,0,0,0,0,0,170251,55224,145007,207761,170078,18495,0,53169,1678,85719,110000,3414,1695,70350,145922,1701641,1998399,6936313,9445,1364930,0,12010728,5253469,0,11354789,-4597530,12010728,629611,2340253,-1933984,19967109,15394624,35801762,28865449,0,210371,11690000,11900371,545582,0,0,3,1,5224,654,5878,10,0,874,159,318,238,796,1180,1243,0,18,398,1563,0,0,0,1752,361,1548,0,1751,0,0,0,1931,401,1795,0
106105051,COALINGA STATE HOSPITAL,7/1/2017,6/30/2018,365,Audited,Excl. Ind. Audit Adj.,Fresno,9,609,State,Specialty,State,,559-935-4300,24511 W. JAYNE AVE,COALINGA,93210,BRANDON PRICE,EXECUTIVE DIRECTOR,,STATE OF CALIFORNIA,MAJEED MAJEED,DDS,,,,,1500,1450,1450,285292,0,0,0,0,0,0,0,156800,442092,52,0,0,0,0,0,0,0,166,218,0,50,0,0,1450,0,0,9072,0,0,433020,0,0,15,0,0,203,0,80.7,83.5,2027.9,604.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318838231,318838231,0,0,0,276601908,-276601908,276601908,0,0,0,0,273281695,0,45556536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318838231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
